Website,Headline,Description,Link,Content Page
https://www.reuters.com/,Three banks seal merger to form Hungary's No.2 banking group,"...restructuring process at the end of 2019, which had banned it from acquisitions and imposed limits on the size of its balance sheet. Hungary’s market leader is OTP Bank, central Europe’s largest...",https://www.newsdesk.lexisnexis.com/click/?a=43444737516&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=283&si=42108&fmi=169587646&e=UmV1dGVycw&d=148270&t=3&mbc=Q1QzL2E9NDM0NDQ3Mzc1MTYmcD0xNGUmdj0xJng9a3NxNjEzRnhuOUx1cy1IaXRvOUZBUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e79860cc3b50cac53b5a6d6c47dd5d1e,122.html
http://www.dailymagazine.news/,C-Beauty Unicorn and Perfect Diary Parent Yatsen Files For U.S. IPO,,https://www.newsdesk.lexisnexis.com/click/?a=43444625706&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=202867&fmi=626459889&e=RGFpbHlNYWdhemluZS5OZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NDQ2MjU3MDYmcD0xNGUmdj0xJng9c3N5V3NQUFV3aGZnOTdtSkhxSE9QUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a15ada213fdbe48fac1f6c62f0fae04d,123.html
https://www.marketscreener.com/,OAKTREE SPECIALTY LENDING : and Oaktree Strategic Income Corporation Merger Conference Call Transcript,".../ 4:00PM GMT, Oaktree Specialty Lending Corp and Oaktree Strategic Income Corporation Merger Agreement - Conference Call Finally, this transaction represents a merger between two portfolios...",https://www.newsdesk.lexisnexis.com/click/?a=43443788400&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDM3ODg0MDAmcD0xNGUmdj0xJng9SzdVTXY2WDVDNER0a0luSFZ5NEZRUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a7a8619d3f15aa679f9c314debc6214b,124.html
https://relationshipscience.com/,Douglas Wurth is now serving in a new board position at Good Works Acquisition Corp.,Good Works Acquisition Corp. is a blank check company. It is formed for the purpose...,https://www.newsdesk.lexisnexis.com/click/?a=43443577728&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=216281&fmi=644588952&e=UmVsYXRpb25zaGlwIFNjaWVuY2UuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDM1Nzc3MjgmcD0xNGUmdj0xJng9aHE5MjNia0tWc2VmdFVUSVhaU3lTQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8a6652fbb14f12a5b60c6090c4f87550,125.html
https://www.americanbankingnews.com/,"Dakota Territory Resource Corp. (OTCMKTS:DTRC) Director Acquires $19,457.76 in Stock","Dakota Territory Resource Corp. (OTCMKTS:DTRC) Director Alex G. Morrison acquired 46,328 shares of the business’s stock in a transaction dated Friday, October 30th. The stock was acquired at...",https://www.newsdesk.lexisnexis.com/click/?a=43443574519&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NDM1NzQ1MTkmcD0xNGUmdj0xJng9dTh0QmdRVjdRYTNEU2pMTGl1ZjFxQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=f7e9b3c0d86c34150c96c02aeba1c678,126.html
http://www.mcpmag.com/,Merger & Acquisition IT Integration Checklist: Active Directory,"If your organization is involved in a merger and acquisition, the impending IT integration project might seem overwhelming. But it needn’t be. In fact, the project can be the perfect...",https://www.newsdesk.lexisnexis.com/click/?a=43443726414&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=31896&fmi=169767824&e=TUNQbWFnLmNvbQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NDM3MjY0MTQmcD0xNGUmdj0xJng9Q1Z2eWtqd0F2UmdkWEJUYjFNaEdMUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=b33d6aca227fdea18fe283799f77965e,127.html
http://www.law360.com/,Blank-Check IPO Mania May Have Hit Its Peak,"...companies downsize their deals or see diminished returns, indicating the robust market for special purpose acquisition companies could be nearing a saturation point. According to an analysis published Friday by IPO research firm Renaissance Capital...",https://www.newsdesk.lexisnexis.com/click/?a=43443720793&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=850&si=173830&fmi=659384333&e=TGF3MzYw&d=148270&t=3&mbc=Q1QzL2E9NDM0NDM3MjA3OTMmcD0xNGUmdj0xJng9SXhCMEVjM3hvb0tmS3FwNHJrV3BodyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=6cfdbc4d595c13e16db95f5d55749ce5,128.html
http://www.crowdfundinsider.com/,AI Startup Skan Secures $14 Million Through Series A Funding Round Led By Cathay Innovation,"Skan , the AI-enabled process discovery and operational intelligence, recently announced it secured $14 million through its Series A funding round, which was led by Cathay Innovation with...",https://www.newsdesk.lexisnexis.com/click/?a=43443455922&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=12241&fmi=320398783&e=Q3Jvd2RmdW5kIEluc2lkZXI&d=148270&t=3&mbc=Q1QzL2E9NDM0NDM0NTU5MjImcD0xNGUmdj0xJng9WHlvMUExZDdVSEQtNHVqRGlqd3IydyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=bb8ea122c5c8c192387438dda3e56e51,129.html
https://www.hollywoodreporter.com/,"Bette Midler, Sarah Jessica Parker, Kathy Najimy Reunite for 'Hocus Pocus' Halloween Takeover","The virtual event on Friday also included appearances from Meryl Streep, Sarah Silverman, John Stamos, Glenn Close and more top talent. Bette Midler, Kathy Najimy and Sarah Jessica Parker were...",https://www.newsdesk.lexisnexis.com/click/?a=43443249752&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=23144&fmi=169659601&e=SG9sbHl3b29kIFJlcG9ydGVy&d=148270&t=3&mbc=Q1QzL2E9NDM0NDMyNDk3NTImcD0xNGUmdj0xJng9N1lTeFdQSjNjb21lSmJlZDUwaTY2QSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=b845706d825fe5430212661ed54738b7,130.html
https://www.hollywoodreporter.com/,"Kenya Barris Eying ViacomCBS Studio Venture, Netflix Exit",,https://www.newsdesk.lexisnexis.com/click/?a=43443265633&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=23144&fmi=169659601&e=SG9sbHl3b29kIFJlcG9ydGVy&d=148270&t=3&mbc=Q1QzL2E9NDM0NDMyNjU2MzMmcD0xNGUmdj0xJng9c1BQeUZSYllEcXR0YWpzYWJmcENkdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=4e05c1de7c6ad32bfdf421014cef6690,131.html
https://www.morningstar.com/,Inspire Brands to Acquire Dunkin’ Brands in $11.3 Billion Transaction,"...Dunkin’ and Baskin-Robbins, announced today that they have entered into a definitive merger agreement under which Inspire will acquire Dunkin’ Brands for $106.50 per share in cash in a transaction...",https://www.newsdesk.lexisnexis.com/click/?a=43443030976&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33648&fmi=169658108&e=TW9ybmluZ3N0YXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDMwMzA5NzYmcD0xNGUmdj0xJng9Y0tlTVdfbzJ6MWFnQThLbWswNzZYZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8d5518c93c5ef44209927e04523a8ef4,132.html
https://www.builderonline.com/,CoConstruct Acquires Group Purchase Company CBUSA,,https://www.newsdesk.lexisnexis.com/click/?a=43443089938&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=132735&fmi=169846236&e=QnVpbGRlciBPbmxpbmU&d=148270&t=3&mbc=Q1QzL2E9NDM0NDMwODk5MzgmcD0xNGUmdj0xJng9SkJEb2F0SFptOFd4Tm9UTWhYTWxrdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=c08c6de53d598de4791292139811589c,133.html
https://www.meritalk.com/,Rep. Connolly Shedding no Tears Over OPM-GSA Merger Stand-Down,,https://www.newsdesk.lexisnexis.com/click/?a=43443254697&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=210749&fmi=637479055&e=TWVyaVRhbGs&d=148270&t=3&mbc=Q1QzL2E9NDM0NDMyNTQ2OTcmcD0xNGUmdj0xJng9R0ptQ08zTmVOaHNpeTlMa01zOWRiQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=c31a1d38e364c9f419221063dd59358a,134.html
https://www.americanbankingnews.com/,Schultze Special Purpose Acquisition Corp. (NASDAQ:SAMA) Short Interest Up 64.1% in October,"Schultze Special Purpose Acquisition Corp. (NASDAQ:SAMA) saw a significant increase in short interest in the month of October. As of October 15th, there was short interest totalling 67,300 shares...",https://www.newsdesk.lexisnexis.com/click/?a=43443086294&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NDMwODYyOTQmcD0xNGUmdj0xJng9a0I1aElwdGhyMDBOZXJnMUV1VzdSQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=05b22575be1ba294f9cf520ccfb126d4,135.html
https://www.benzinga.com/,Zenabis Announces Conversion of Remaining Secured Convertible Notes,"VANCOUVER, BC , Oct. 30, 2020 /CNW/ - Zenabis Global Inc. (TSX:) ("" Zenabis "" or the "" Company "") is pleased to announce that it has entered into an agreement (the "" Note Amending Agreement "") with...",https://www.newsdesk.lexisnexis.com/click/?a=43442962060&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=5597&fmi=169656829&e=QmVuemluZ2EuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDI5NjIwNjAmcD0xNGUmdj0xJng9T0FsZ3M5eEEzT05kbzJMYTZVcHhYUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=9b5a3f90cf6800bffbed107d2abfd7d2,136.html
https://www.cnbc.com/,Five9 CEO on acquiring virtual agent provider Inference Solutions,,https://www.newsdesk.lexisnexis.com/click/?a=43442924464&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=10525&fmi=169587498&e=Q05CQw&d=148270&t=3&mbc=Q1QzL2E9NDM0NDI5MjQ0NjQmcD0xNGUmdj0xJng9WGVwWW9qcVdjZXZicnZ5RVpZaXc4QSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2f55665d863537fb6e87c025e6ba447b,137.html
http://www.neowin.net/,Sony is reportedly acquiring anime-streaming site Crunchyroll for roughly $957 million,"...200 countries and regions. It was founded in 2006 before it was acquired by AT&T in 2018. Apart from gaining access to its global user base, Sony may also take over Crunchyroll's more than...",https://www.newsdesk.lexisnexis.com/click/?a=43442738992&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=35004&fmi=169658524&e=TmVvd2luLm5ldA&d=148270&t=3&mbc=Q1QzL2E9NDM0NDI3Mzg5OTImcD0xNGUmdj0xJng9SUItcHhEWHdrRDFLUnhRbFVrbmFkZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=c6164bf3ce2a456a5040a18ee7924132,138.html
http://www.abqjournal.com/,ABQ engineering firm announces merger,"...technology, missile defense, cybersecurity and “directed energy” laser and microwave systems. The merger will bring significant benefits, said Tony Tenorio, principal owner and CEO of Applied...",https://www.newsdesk.lexisnexis.com/click/?a=43442733482&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=1907&fmi=169660875&e=QWxidXF1ZXJxdWUgSm91cm5hbA&d=148270&t=3&mbc=Q1QzL2E9NDM0NDI3MzM0ODImcD0xNGUmdj0xJng9NzJhckFkeTQtcXJLNUNJWld1bThKdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=f57edfa05b6bcb238b278c95f841b473,139.html
https://www.americanbankingnews.com/,"Whitehaven Coal Limited (WHC.AX) (ASX:WHC) Insider Acquires A$19,800.00 in Stock","...AX) stock in a transaction on Tuesday, October 27th. The stock was acquired at an average cost of A$0.99 ($0.71) per share, for a total transaction of A$19,800.00 ($14,142.86). The company...",https://www.newsdesk.lexisnexis.com/click/?a=43442469386&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0NDI0NjkzODYmcD0xNGUmdj0xJng9ZUZzdHEwby1fY1FWamNqNDZlcmxFUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2d726dc06228c1bc28179297a7f3e419,140.html
https://editoratlarge.com/,"Danny Seo acquires Rue, preps print magazine","Rue , the online design publication, has been acquired by lifestyle expert and entrepreneur Danny Seo . As part of the move, Seo plans to launch a quarterly print edition of Rue next year to...",https://www.newsdesk.lexisnexis.com/click/?a=43442400232&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=192653&fmi=616754748&e=RWRpdG9yQXRMYXJnZQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NDI0MDAyMzImcD0xNGUmdj0xJng9RGJTZzJydDY2YTE4T05hd3RrNVdWdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=74e5105011dce1466950ac0b2849ec92,141.html
https://www.msn.com/en-us/money/realestate,Lion Electric In Merger Talks With Northern Genesis,"...as yellow school buses, is in talks to go public through a merger with blank-check firm Northern Genesis Acquisition Corp., according to people with knowledge of the matter. Northern Genesis...",https://www.newsdesk.lexisnexis.com/click/?a=43442363438&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33980&fmi=201218678&e=TVNOIFJlYWwgRXN0YXRl&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIzNjM0MzgmcD0xNGUmdj0xJng9SVhUalFLcFFlemdnLXRNNlpweG9hZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=d15b0e11928722b238be1fe8a00f83c2,142.html
https://newsbeezer.com/,Teen Mom 2-star dad of Chelsea Houska appears to be confirming her exit from the MTV series,The mother of three is currently expecting her fourth child with husband Cole DeBoer. Chelsea Houska reportedly says goodbye to “Teen Mom 2 ; after 10 seasons on the MTV show. The 29-year-old mother...,https://www.newsdesk.lexisnexis.com/click/?a=43442267039&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=223020&fmi=650078500&e=TmV3c0JlZXplcg&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIyNjcwMzkmcD0xNGUmdj0xJng9VkJoMmpNMFQwWU9neUVGcU9JSkhtdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=19aaea144964c6fe68df7169c3accc7d,143.html
https://www.marketscreener.com/,BANCO BRADESCO S A : BAC Florida acquisition completion,"...hereby notifies its shareholders and the overall market that the transaction to acquire 100% of the capital of BAC Florida Bank ("" BAC Florida ""), reported in the Special Notice of May 6, 2019...",https://www.newsdesk.lexisnexis.com/click/?a=43442241651&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIyNDE2NTEmcD0xNGUmdj0xJng9ZVVvaHlXQWR4SkRONXRBNWtrUEZoUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2a2ca9171f5da362138e5dd41504510d,144.html
https://www.marketscreener.com/,Aranjin Resources Announces Final Closing of Bayan Undur Licenses Acquisition and Debt Settlement,"...is pleased to announce that it has now completed the previously announced acquisition of four mining licenses comprising the Bayan Undur (""BU"") project located in Bayankhongor province, Mongolia...",https://www.newsdesk.lexisnexis.com/click/?a=43442215443&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIyMTU0NDMmcD0xNGUmdj0xJng9ckZ1SjN3b25FN0p1aEE0aFJNcUp5ZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=7764b67d146ab56619325b697fbe7cc5,145.html
https://www.tdameritrade.com/,Heartland Group and Barron Petroleum Form Joint Venture,"...bringing their total acreage in the area to 24,200 acres. These acquisitions were completed following the venture's recent discovery of a new field containing in excess of 417 billion cubic...",https://www.newsdesk.lexisnexis.com/click/?a=43442190014&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=47689&fmi=227539306&e=VEQgQW1lcml0cmFkZQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIxOTAwMTQmcD0xNGUmdj0xJng9djR6N214YTJPY0RZMTBRZ1NHMU1QZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=8892a739ed894e7c2c827c0a80a1b34a,146.html
http://www.nasdaq.com/,US IPO Week Ahead: Hot IPO market takes a break for election week,"After a fast and furious week of activity, the IPO market is slated for a brief intermission in the coming week due to the approaching presidential election. Currently, there are no regular way US...",https://www.newsdesk.lexisnexis.com/click/?a=43442308218&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=34523&fmi=169659114&e=TmFzZGFx&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIzMDgyMTgmcD0xNGUmdj0xJng9NTFaSHFhS2dpMklRZEZ6eFZ3d2JzdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=c9c93e68a34cd215714735905b72f8ef,147.html
http://www.originationnews.com/,"Freddie Mac's record Q3, CIS and Universal Credit merge, AmeriHome delays IPO and more of the week's news","After back-to-back weeks of steep declines, mortgages entering coronavirus-related forbearance only inched down 2 basis...",https://www.newsdesk.lexisnexis.com/click/?a=43442370687&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=37559&fmi=169728591&e=T3JpZ2luYXRpb24gTmV3cw&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIzNzA2ODcmcD0xNGUmdj0xJng9Mk5rQ3ZYOGV4QlZQWW5HNmRvTkYxQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=b607f44fbe27dbb098f3b0f768a98e9a,148.html
https://www.law360.com/,"Hub Hires: 'Varsity Blues' Lead Exits, Choate Nabs Cyber Pro",", 5:11 PM EDT) -- The lead federal prosecutor on the ""Varsity Blues"" case headed to private practice while Mintz Levin boosted its...",https://www.newsdesk.lexisnexis.com/click/?a=43442190500&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=29357&fmi=169698554&e=TGF3MzYw&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIxOTA1MDAmcD0xNGUmdj0xJng9bl9lY0VWbGVTa2xQWkg5SjIwYWxidyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=9f4cdd92b595c6732512cab887fb2d62,149.html
https://www.barchart.com/,Happy Creek Announces Increase to Private Placement Financing,,https://www.newsdesk.lexisnexis.com/click/?a=43442061603&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIwNjE2MDMmcD0xNGUmdj0xJng9RGZvSU9jR2tJMHFmYjg4QUczZFRZUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=7b9d9c5b6212ea22e3a832315017d15f,150.html
https://www.benzinga.com/,"Electrum Silver US LLC Discloses Ownership of Securities of Gatos Silver, Inc. Following IPO and Public Listing","...reporting issuer under Canadian securities laws. The securities referred to above were acquired for investment purposes and Electrum and/or one or more of its affiliates may, depending on...",https://www.newsdesk.lexisnexis.com/click/?a=43442073237&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=5597&fmi=169656829&e=QmVuemluZ2EuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIwNzMyMzcmcD0xNGUmdj0xJng9c0JIVWhVc1JOQXRJZGlyNFNwZnhHdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=0679c7e1627c3963497c26d652d7633d,151.html
https://www.tdameritrade.com/,GNC Completes Chapter 11 Plan Process,"...the remaining debtors in accordance with the Plan. This announcement follows the acquisition of substantially all of the Company's assets by Harbin Pharmaceutical Group Holding Co., Ltd. (Harbin...",https://www.newsdesk.lexisnexis.com/click/?a=43442023796&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=47689&fmi=227539306&e=VEQgQW1lcml0cmFkZQ&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIwMjM3OTYmcD0xNGUmdj0xJng9el9BUkZaTzFrcVViamUwUEhYWVNkdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=cc873ef4f5668f97e80cb673b797088a,152.html
https://www.modernhealthcare.com/,"Virginia Mason's Yakima hospital votes to go independent, citing merger concerns","About three months after Virginia Mason Health System announced it plans to merge with one of the country's largest health systems, its hospital in Yakima, Wash. has decided to part ways with...",https://www.newsdesk.lexisnexis.com/click/?a=43442005923&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=33290&fmi=169689136&e=TW9kZXJuIEhlYWx0aGNhcmU&d=148270&t=3&mbc=Q1QzL2E9NDM0NDIwMDU5MjMmcD0xNGUmdj0xJng9a1VHeXhPRVYzcWp4MmFoQ0pBT3pnZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=54724c9119283a4afb1657f1b81108c7,153.html
